id,name,latitude,longitude,category,address,borough,price,rating,hours,popularity,website,phone
619ba8e30ffa9178d5050436,Villager,40.6718,-73.960998,Coffee Shop,"8, 4, 1,  , C, l, a, s, s, o, n,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5595c485498e31f9374adc0b,Gold Star Beer Counter,40.675147,-73.96684,Beer Bar,"1, 7, 6,  , U, n, d, e, r, h, i, l, l,  , A, v, e,  , (, S, t, e, r, l, i, n, g,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5c4ce1ccdd8442002c2bfb4f,Daytime,40.65862,-73.9781,Café,"1, 9, 9,  , W, i, n, d, s, o, r,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4a75c449f964a5203ae11fe3,La Bagel Delight,40.668582,-73.980407,Sandwich Spot,"2, 8, 4,  , 7, t, h,  , A, v, e,  , (, a, t,  , 6, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5fd3fc0206ef95678f3a4309,Leland Eating & Drinking House,40.679882,-73.965148,Dining and Drinking,"7, 5, 5,  , D, e, a, n,  , S, t,  , (, D, e, a, n,  , S, t,  , &,  , U, n, d, e, r, h, i, l, l,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
617f079521e6b656381532a3,Variety Coffee,40.66775,-73.98129,Coffee Shop,"3, 1, 2,  , 7, t, h,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5009cf051648f2faf6a1f18a,The Royal Palms Shuffleboard Club,40.678538,-73.986989,Cocktail Bar,"5, 1, 4,  , U, n, i, o, n,  , S, t,  , (, b, t, w, n,  , 3, r, d,  , A, v, e,  , &,  , N, e, v, i, n, s,  , S, t, ), ,,  , G, o, w, a, n, u, s, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
52eab90a498ee70cbe1ee103,Other Half Brewing Company,40.673897,-73.999105,Bar,"1, 9, 5,  , C, e, n, t, r, e,  , S, t,  , (, S, m, i, t, h,  , &,  , C, o, u, r, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
5414d0a6498ea3d31a3c64cf,Threes Brewing,40.679692,-73.982193,Bar,"3, 3, 3,  , D, o, u, g, l, a, s, s,  , S, t,  , (, a, t,  , 4, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5ca686ef0868a2002c93dd69,Public Records,40.682219,-73.986435,Music Venue,"2, 3, 3,  , B, u, t, l, e, r,  , S, t,  , (, b, t, w,  , B, o, n, d,  , &,  , N, e, v, i, n, s, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5e23b9ff6eaec100081d9071,Finback Brewery,40.67752,-73.984769,Bar,"5, 4, 5,  , P, r, e, s, i, d, e, n, t,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5e31e99a6582a20008d0c6d9,Beer Street South,40.680609,-73.968186,Beer Bar,"5, 5, 0,  , V, a, n, d, e, r, b, i, l, t,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
4901ef67f964a5205b521fe3,The Bell House,40.67372,-73.991728,Rock Club,"1, 4, 9,  , 7, t, h,  , S, t,  , (, b, t, w, n,  , 2, n, d,  , &,  , 3, r, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5c0c4a94ecb3ed0025ea4820,The Rockwell Place,40.689047,-73.979156,Cocktail Bar,"3, 1,  , R, o, c, k, w, e, l, l,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
54b4026b498e73880a40a8d7,Grand Army,40.6882,-73.986539,Cocktail Bar,"3, 3, 6,  , S, t, a, t, e,  , S, t,  , (, a, t,  , H, o, y, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
59e7f722829b0c09cfce96d2,Black Forest Brooklyn,40.685653,-73.991019,Beer Garden,"1, 8, 1,  , S, m, i, t, h,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
5b5cc5e13af988002c480af0,Stumptown Coffee Roasters,40.68875,-73.9921,Coffee Shop,"2, 1, 2,  , P, a, c, i, f, i, c,  , S, t,  , (, C, o, u, r, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
40da1980f964a5206d011fe3,Brooklyn Social,40.680491,-73.99448,Cocktail Bar,"3, 3, 5,  , S, m, i, t, h,  , S, t,  , (, a, t,  , C, a, r, r, o, l, l,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
544f0b97498e9587ae6b4b5f,Sisters,40.6829,-73.965178,Gastropub,"9, 0, 0,  , F, u, l, t, o, n,  , S, t,  , (, b, t, w, n,  , W, a, s, h, i, n, g, t, o, n,  , &,  , W, a, v, e, r, l, y,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5ed3fb92cdc1e20008b35eea,Strong Rope Brewery,40.677299,-74.018646,Bar,"1, 8, 5,  , V, a, n,  , D, y, k, e,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
52fec098498eb03b244330f2,Covenhoven,40.67527,-73.96026,Beer Bar,"7, 3, 0,  , C, l, a, s, s, o, n,  , A, v, e,  , (, b, t, w, n,  , P, r, o, s, p, e, c, t,  , P, l,  , &,  , P, a, r, k,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5595c485498e31f9374adc0b,Gold Star Beer Counter,40.675147,-73.96684,Beer Bar,"1, 7, 6,  , U, n, d, e, r, h, i, l, l,  , A, v, e,  , (, S, t, e, r, l, i, n, g,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5a344de82347245293c0def9,BierWax,40.680016,-73.968206,Beer Bar,"5, 5, 6,  , V, a, n, d, e, r, b, i, l, t,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
481a14a5f964a520734f1fe3,Franklin Park,40.672373,-73.95775,Bar,"6, 1, 8,  , S, a, i, n, t,  , J, o, h, n, s,  , P, l,  , (, b, t, w, n,  , C, l, a, s, s, o, n,  , &,  , F, r, a, n, k, l, i, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
5009cf051648f2faf6a1f18a,The Royal Palms Shuffleboard Club,40.678538,-73.986989,Cocktail Bar,"5, 1, 4,  , U, n, i, o, n,  , S, t,  , (, b, t, w, n,  , 3, r, d,  , A, v, e,  , &,  , N, e, v, i, n, s,  , S, t, ), ,,  , G, o, w, a, n, u, s, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
52eab90a498ee70cbe1ee103,Other Half Brewing Company,40.673897,-73.999105,Bar,"1, 9, 5,  , C, e, n, t, r, e,  , S, t,  , (, S, m, i, t, h,  , &,  , C, o, u, r, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
5414d0a6498ea3d31a3c64cf,Threes Brewing,40.679692,-73.982193,Bar,"3, 3, 3,  , D, o, u, g, l, a, s, s,  , S, t,  , (, a, t,  , 4, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5ca686ef0868a2002c93dd69,Public Records,40.682219,-73.986435,Music Venue,"2, 3, 3,  , B, u, t, l, e, r,  , S, t,  , (, b, t, w,  , B, o, n, d,  , &,  , N, e, v, i, n, s, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5e23b9ff6eaec100081d9071,Finback Brewery,40.67752,-73.984769,Bar,"5, 4, 5,  , P, r, e, s, i, d, e, n, t,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5e31e99a6582a20008d0c6d9,Beer Street South,40.680609,-73.968186,Beer Bar,"5, 5, 0,  , V, a, n, d, e, r, b, i, l, t,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
4901ef67f964a5205b521fe3,The Bell House,40.67372,-73.991728,Rock Club,"1, 4, 9,  , 7, t, h,  , S, t,  , (, b, t, w, n,  , 2, n, d,  , &,  , 3, r, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
57a3dfc8498e490e4b231778,LaRina Pastificio & Vino,40.69338,-73.970426,Wine Bar,"3, 8, 7,  , M, y, r, t, l, e,  , A, v, e,  , (, b, t, w, n,  , C, l, e, r, m, o, n, t,  , &,  , V, a, n, d, e, r, b, i, l, t,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 5",Brooklyn,,,,,,
4481ada4f964a52018341fe3,Union Hall,40.676084,-73.980046,Karaoke Bar,"7, 0, 2,  , U, n, i, o, n,  , S, t,  , (, b, t, w, n,  , 5, t, h,  , &,  , 6, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5c0c4a94ecb3ed0025ea4820,The Rockwell Place,40.689047,-73.979156,Cocktail Bar,"3, 1,  , R, o, c, k, w, e, l, l,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
55513f41498ed9b1b3c392e1,Leyenda,40.684229,-73.991835,Cocktail Bar,"2, 2, 1,  , S, m, i, t, h,  , S, t,  , (, b, t, w, n,  , B, u, t, l, e, r,  , S, t,  , &,  , B, a, l, t, i, c,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
54b4026b498e73880a40a8d7,Grand Army,40.6882,-73.986539,Cocktail Bar,"3, 3, 6,  , S, t, a, t, e,  , S, t,  , (, a, t,  , H, o, y, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
59e7f722829b0c09cfce96d2,Black Forest Brooklyn,40.685653,-73.991019,Beer Garden,"1, 8, 1,  , S, m, i, t, h,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
5dbcd4d74daf67000754d11e,The Coyote Club,40.688595,-73.941757,Cocktail Bar,"4, 1, 7,  , T, h, r, o, o, p,  , A, v, e,  , (, a, t,  , L, e, x, i, n, g, t, o, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 1",Brooklyn,,,,,,
54bf982b498ea9358d71fd2e,June,40.686113,-73.993916,Wine Bar,"2, 3, 1,  , C, o, u, r, t,  , S, t,  , (, b, t, w, n,  , B, a, l, t, i, c,  , &,  , W, a, r, r, e, n,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
40da1980f964a5206d011fe3,Brooklyn Social,40.680491,-73.99448,Cocktail Bar,"3, 3, 5,  , S, m, i, t, h,  , S, t,  , (, a, t,  , C, a, r, r, o, l, l,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 1",Brooklyn,,,,,,
4edbdcdf9a5286d9211cacd6,Prospect Park Parkside Entrance,40.655166,-73.962273,Park,"P, a, r, k, s, i, d, e,  , A, v, e,  , (, a, t,  , O, c, e, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 6",Brooklyn,,,,,,
4b93ed2af964a5204f5a34e3,Boathouse & Audubon Center,40.660798,-73.965281,Monument,"H, i, l, l,  , D, r,  , (, a, t,  , E, a, s, t,  , D, r, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4b80468ff964a520456330e3,Nethermead,40.660706,-73.968678,Landmarks and Outdoors,"B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 8",Brooklyn,,,,,,
42893400f964a52052231fe3,Prospect Park,40.661865,-73.969682,Park,"P, r, o, s, p, e, c, t,  , P, a, r, k,  , W, /, S, W,  , (, F, l, a, t, b, u, s, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4b55b2b1f964a52045ec27e3,The Peninsula,40.656818,-73.968963,Landmarks and Outdoors,"1, 6, T, H,  , S, t, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 6",Brooklyn,,,,,,
42717900f964a5206f211fe3,Brooklyn Botanic Garden,40.666325,-73.96208,Botanical Garden,"9, 9, 0,  , W, a, s, h, i, n, g, t, o, n,  , A, v, e, n, u, e,  , (, b, t, w, n,  , P, r, e, s, i, d, e, n, t,  , S, t,  , &,  , E, m, p, i, r, e,  , B, l, v, d, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4a468cd9f964a52015a91fe3,Long Meadow,40.668798,-73.970431,Monument,"b, t, w, n,  , E, a, s, t,  , D, r,  , &,  , W, e, s, t,  , D, r, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4a3cefc4f964a520aea11fe3,Mount Prospect Park,40.673187,-73.967549,Playground,"6, 8,  , E, a, s, t, e, r, n,  , P, k, w, y,  , (, F, l, a, t, b, u, s, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
4dc6f87545dd264552971c19,The Shakespeare Garden,40.66762,-73.962101,Landmarks and Outdoors,"1, 0, 0, 0,  , W, a, s, h, i, n, g, t, o, n,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4be9a645ca97d13a6a706c77,Lincoln Road Playground,40.660952,-73.963543,Playground,"2, 0,  , L, i, n, c, o, l, n,  , R, d,  , (, a, t,  , O, c, e, a, n,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4c71917d9e706dcb9fa64862,Brower Park,40.673564,-73.94345,Playground,"9, 0, 0,  , P, r, o, s, p, e, c, t,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 3",Brooklyn,,,,,,
49f4c13af964a520466b1fe3,Prospect Park Picnic House,40.665589,-73.971483,Park,"W, e, s, t,  , D, r, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4b16b4b0f964a52052bc23e3,Prospect Park Dog Beach,40.66261,-73.972022,Dog Park,"W, e, s, t,  , D, r,  , (, U, p, p, e, r,  , P, o, o, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4b1d0b30f964a520640b24e3,J.J. Byrne Playground,40.672204,-73.983994,Playground,"3, 4, 4,  , 5, t, h,  , A, v, e,  , (, b, t, w, n,  , 3, r, d,  , &,  , 4, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4a553eadf964a520ebb31fe3,Bouldering Project Brooklyn,40.679693,-73.984156,Rock Climbing Spot,"5, 7, 5,  , D, e, g, r, a, w,  , S, t,  , (, a, t,  , 3, r, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4ecadeed99119fe1ad742cda,Marquis de Lafayette Monument,40.664587,-73.976676,Monument,"P, r, o, s, p, e, c, t,  , P, a, r, k,  , W,  , (, a, t,  , 9, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4b51e366f964a520c35927e3,James Forten Playground,40.67664,-73.965459,Playground,"U, n, d, e, r, h, i, l, l,  , A, v, e,  , (, a, t,  , P, r, o, s, p, e, c, t,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
4acfae5bf964a5204bd520e3,Underwood Park,40.68842,-73.966395,Playground,"L, A, F, A, Y, E, T, T, E,  , A, v, e, ,,  , B, r, o, o, k, l, y, n,  , ,,  , 1, 1, 2, 3, 8, ,,  , U, n, i, t, e, d,  , S, t, a, t, e, s,  , (, W, a, s, h, i, n, g, t, o, n,  , A, v, e, n, u, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 5",Brooklyn,,,,,,
4ab3fd14f964a5206b6f20e3,Greenwood Playground,40.65047,-73.976562,Playground,"E,  , 5, t, h,  , S, t, r, e, e, t, ,,  , B, e, t, w, e, e, n,  , F, o, r, t,  , H, a, m, i, l, t, o, n,  , P, a, r, k, w, a, y,  , a, n, d,  , G, r, e, e, n, w, o, o, d,  , A, v, e, ,,  , B, r, o, o, k, l, y, n,  , ,,  , 1, 1, 2, 1, 8, ,,  , U, n, i, t, e, d,  , S, t, a, t, e, s,  , (, a, t,  , E,  , 5, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 8",Brooklyn,,,,,,
4c6f0efe34443704f1ef1f5f,Vale of Cashmere,40.668856,-73.968253,Garden,"4, 3, 9,  , F, l, a, t, b, u, s, h,  , A, v, e,  , (, E, a, s, t,  , D, r, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
4b1726aef964a52011c323e3,Flatbush Food Co-Op,40.641251,-73.964742,Organic Grocery,"1, 4, 1, 5,  , C, o, r, t, e, l, y, o, u,  , R, d,  , (, M, a, r, l, b, o, r, o, u, g, h,  , R, d, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 6",Brooklyn,,,,,,
5a98a45a7269fe58b4004ce1,Lincoln Market,40.660889,-73.961884,Grocery Store,"3, 3,  , L, i, n, c, o, l, n,  , R, d, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 2, 5",Brooklyn,,,,,,
5afc809efd16bb002c3fdbd3,Union Market,40.676085,-73.972022,Grocery Store,"3, 4, 2,  , F, l, a, t, b, u, s, h,  , A, v, e,  , (, S, t, e, r, l, i, n, g,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
52781665498e79b52476d279,Whole Foods Market,40.674879,-73.988721,Grocery Store,"2, 1, 4,  , 3, r, d,  , S, t,  , (, a, t,  , 3, r, d,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
57899e45498e6cad27ea2369,Mr Mango,40.687188,-73.976118,Grocery Store,"5, 9,  , L, a, f, a, y, e, t, t, e,  , A, v, e,  , (, b, t, w, n,  , S,  , E, l, l, i, o, t,  , P, l,  , &,  , F, t,  , G, r, e, e, n,  , P, l, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
49c67590f964a52049571fe3,Park Slope Food Coop,40.674769,-73.976855,Organic Grocery,"7, 8, 2,  , U, n, i, o, n,  , S, t,  , (, b, t, w, n,  , 6, t, h,  , &,  , 7, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
5daefcfbdaa0d00007990c99,Food Garden Market,40.677383,-73.95585,Grocery Store,"6, 0, 8,  , F, r, a, n, k, l, i, n,  , A, v, e,  , (, D, e, a, n,  , S, t, ., ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 8",Brooklyn,,,,,,
62901247ac32867ea2eb8aa8,Union Market,40.670674,-73.954763,Grocery Store,"6, 5, 6,  , L, i, n, c, o, l, n,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 6",Brooklyn,,,,,,
5932bb124186861876344dbd,Jmart 新世界超市,40.610151,-74.001121,Grocery Store,"8, 1, 2, 1,  , N, e, w,  , U, t, r, e, c, h, t,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 4",Brooklyn,,,,,,
55aab7d6498e24734d3095dd,Windsor Farms Market,40.656744,-73.977722,Gourmet Store,"5, 8, 9,  , P, r, o, s, p, e, c, t,  , A, v, e, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
594b0437a2c00b063173f394,Trader Joe's,40.691258,-73.983125,Grocery Store,"4, 4, 5,  , G, o, l, d,  , S, t,  , (, b, t, w, n,  , W, i, l, l, o, u, g, h, b, y,  , &,  , F, u, l, t, o, n,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
53192dd6498e6f151e87e3ed,Micro Center,40.659413,-74.004462,Electronics Store,"8, 5, 0,  , 3, r, d,  , A, v, e,  , (, a, t,  , 3, 1, s, t,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 2",Brooklyn,,,,,,
53da3812498efa6a74312244,ShopRite,40.654892,-73.868857,Supermarket,"5, 9, 0,  , G, a, t, e, w, a, y,  , D, r,  , (, E, r, s, k, i, n, e,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 9",Brooklyn,,,,,,
49c170abf964a520a7551fe3,Trader Joe's,40.689498,-73.992543,Grocery Store,"1, 3, 0,  , C, o, u, r, t,  , S, t,  , (, a, t,  , A, t, l, a, n, t, i, c,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 0, 1",Brooklyn,,,,,,
3fd66200f964a52071eb1ee3,Barnes & Noble,40.668764,-73.979673,Bookstore,"2, 6, 7,  , 7, t, h,  , A, v, e,  , (, a, t,  , 6, t, h,  , S, t, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 5",Brooklyn,,,,,,
4cb0a2aeeb65b1f705d66dcd,Gateway Center,40.65202,-73.871541,Retail,"4, 0, 9,  , G, a, t, e, w, a, y,  , D, r, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 3, 9",Brooklyn,,,,,,
5a90d18ff62f2b428d4bcef2,Amazon Locker Whole Foods,40.686373,-73.978354,Retail,"2, 9, 2,  , A, s, h, l, a, n, d,  , P, l, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
5a6e3a194f0e585cdd3a83a7,McNally Jackson Books,40.717287,-73.961709,Bookstore,"7, 6,  , N,  , 4, t, h,  , S, t,  , (, W, y, t, h, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 4, 9",Brooklyn,,,,,,
4c413290da3dc9280aaac8b9,Caesar's Shopping Center,40.59345,-73.999374,Shopping Plaza,"8, 9, 4, 9,  , B, a, y,  , P, k, w, y, ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 4",Brooklyn,,,,,,
5b806a09ba57b4002c60a2be,The Shop at Threes,40.679692,-73.982193,Beer Store,"3, 3, 3,  , D, o, u, g, l, a, s, s,  , S, t,  , (, 4, t, h,  , A, v, e, ), ,,  , B, r, o, o, k, l, y, n, ,,  , N, Y,  , 1, 1, 2, 1, 7",Brooklyn,,,,,,
4ae884c0f964a5200eb021e3,Forest Park,40.702907,-73.852688,Park,"F, o, r, e, s, t,  , P, a, r, k,  , D, r,  , (, a, t,  , M, y, r, t, l, e,  , A, v, e, ), ,,  , Q, u, e, e, n, s, ,,  , N, Y,  , 1, 1, 4, 1, 8",Queens,,,,,,
51609091498eedc7cf34d817,Taqueria Kermes,40.707929,-73.897857,American Restaurant,"6, 6, 3, 6,  , F, r, e, s, h,  , P, o, n, d,  , R, d,  , (, a, t,  , W, o, o, d, b, i, n, e,  , S, t, ), ,,  , R, i, d, g, e, w, o, o, d, ,,  , N, Y,  , 1, 1, 3, 8, 5",Queens,,,,,,
5f60f19a38fc1a4163b39fbf,Rolo's,40.701955,-73.903567,Cocktail Bar,"8, 5, 3,  , O, n, d, e, r, d, o, n, k,  , A, v, e,  , (, C, o, r, n, e, l, i, a,  , S, t, r, e, e, t, ), ,,  , R, i, d, g, e, w, o, o, d, ,,  , N, Y,  , 1, 1, 3, 8, 5",Queens,,,,,,
4a3d30adf964a520f0a11fe3,Flushing Meadows Corona Park,40.749576,-73.854123,Park,"1, 0, 0,  , F, l, u, s, h, i, n, g,  , M, e, a, d, o, w, s,  , (, D, w, i, g, h, t,  , E, i, s, e, n, h, o, w, e, r,  , P, r, o, m, e, n, a, d, e, ), ,,  , Q, u, e, e, n, s, ,,  , N, Y,  , 1, 1, 3, 6, 8",Queens,,,,,,
504ea918e4b061de6e4eb199,USTA Billie Jean King National Tennis Center,40.749415,-73.846017,Stadium,"5, 2, 0, 1,  , 1, 1, 1, t, h,  , S, t, ,,  , F, l, u, s, h, i, n, g, ,,  , N, Y,  , 1, 1, 3, 6, 8",Queens,,,,,,
5cd5d12bc8b2fb002c6a806c,Basement,40.715222,-73.913709,Night Club,"5, 2, 1, 9,  , F, l, u, s, h, i, n, g,  , A, v, e, ,,  , Q, u, e, e, n, s, ,,  , N, Y,  , 1, 1, 3, 7, 8",Queens,,,,,,
